identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 62 ayat (1) poin b,62.0,1.0,b,poin,dipotong atau dipungut oleh pemotong atau pemungutPajak Penghasilan dalam hal Wajib Pajak bersangkutan melakukan transaksi dengan pihak yang ditunjuk sebagai pemotong atau pemungut pajak. (21 Penyetoran sendiri Pajak Penghasilan terutang sebagaimana dimaksud pada ayat (1) huruf a wajib dilakukan setiap bulan.,Pasal 62 ayat (1) poin b berbunyi: dipotong atau dipungut oleh pemotong atau pemungutPajak Penghasilan dalam hal Wajib Pajak bersangkutan melakukan transaksi dengan pihak yang ditunjuk sebagai pemotong atau pemungut pajak. (21 Penyetoran sendiri Pajak Penghasilan terutang sebagaimana dimaksud pada ayat (1) huruf a wajib dilakukan setiap bulan.,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 62 ayat (3),62.0,3.0,,ayat,Pemotongan atau pemungutan Pajak Penghasilan temtang sebagaimana dimaksud pada ayat (U humf b wajib dilakukan oleh pemotong atau pernungut Pajak Penghasilan untuk setiap transaksi dengan Wqiib Pajak yang dikenai Pajak Penghasilan yang bersifat final berdasarkan Peraturan Pemerintah ini.,Pasal 62 ayat (3) berbunyi: Pemotongan atau pemungutan Pajak Penghasilan temtang sebagaimana dimaksud pada ayat (U humf b wajib dilakukan oleh pemotong atau pernungut Pajak Penghasilan untuk setiap transaksi dengan Wqiib Pajak yang dikenai Pajak Penghasilan yang bersifat final berdasarkan Peraturan Pemerintah ini.,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 62 ayat (4),62.0,4.0,,ayat,Ketentuan... FRES IDEN REPUBLIK INDONESIA,Pasal 62 ayat (4) berbunyi: Ketentuan... FRES IDEN REPUBLIK INDONESIA,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 62 ayat (4),62.0,4.0,,ayat,Ketentuan lebih lanjut mengenai tata cara penyetoran sebagaimana dimaksud pada ayat (21 dan tata cara pemotongan atau pemungutan sebagaimana dimaksud pada ayat (3) diatur dalam Peraturan Menteri.,Pasal 62 ayat (4) berbunyi: Ketentuan lebih lanjut mengenai tata cara penyetoran sebagaimana dimaksud pada ayat (21 dan tata cara pemotongan atau pemungutan sebagaimana dimaksud pada ayat (3) diatur dalam Peraturan Menteri.,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 63,63.0,,,pasal,"(U Dalam hal Wajib Pajak yang dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan kmerintah ini bertransaksi dengan pemotong atau pemungut pajak sebagaimana dimaksud dalam Pasal 62 ayat (1) huruf b, Wajib Pajak harus mengajukan permohonan surat keterangan kepada Direktur Jenderal Pajak. (21 Direktur Jenderal Pqjak menerbitkan surat keterangan bahwa Wajib Pajak bersangkutan dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini.","Pasal 63 berbunyi: (U Dalam hal Wajib Pajak yang dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan kmerintah ini bertransaksi dengan pemotong atau pemungut pajak sebagaimana dimaksud dalam Pasal 62 ayat (1) huruf b, Wajib Pajak harus mengajukan permohonan surat keterangan kepada Direktur Jenderal Pajak. (21 Direktur Jenderal Pqjak menerbitkan surat keterangan bahwa Wajib Pajak bersangkutan dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 63 ayat (3),63.0,3.0,,ayat,Ketentuan lebih lanjut mengenai tata cara pengajuan permohonan dan penerbitan surat keterangan sebagaimana dimaksud pada ayat (1) dan ayat (2) diatur dalam Peraturan Menteri.,Pasal 63 ayat (3) berbunyi: Ketentuan lebih lanjut mengenai tata cara pengajuan permohonan dan penerbitan surat keterangan sebagaimana dimaksud pada ayat (1) dan ayat (2) diatur dalam Peraturan Menteri.,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
bab,,,,bab,BAB XI: PENURUNAN TARIF PAJAK PENGHASILAN BAGI,BAB XI: PENURUNAN TARIF PAJAK PENGHASILAN BAGI,1,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 64,64.0,,,pasal,"Tarif Pajak Penghasilan yang diterapkan atas penghasilan kena pqiak bagi Wajib Pajak badan dalam negeri dan bentuk usaha tetap sebesar: a. 22o/o {dua puluh dua persen) yang berlaku pada Tahun Pajak 2O2O dan Tahun Pajak 2O2L; dart b. 22o/o (dua puluh dua persen) yang mulai berlalnr pada Tahun Pajak 2022, sesuai dengan ketentuan Undang- Undang Nomor 7 Tahun 2O2L tentang Harmonisasi Peraturan Perpajakan. 65...","Pasal 64 berbunyi: Tarif Pajak Penghasilan yang diterapkan atas penghasilan kena pqiak bagi Wajib Pajak badan dalam negeri dan bentuk usaha tetap sebesar: a. 22o/o {dua puluh dua persen) yang berlaku pada Tahun Pajak 2O2O dan Tahun Pajak 2O2L; dart b. 22o/o (dua puluh dua persen) yang mulai berlalnr pada Tahun Pajak 2022, sesuai dengan ketentuan Undang- Undang Nomor 7 Tahun 2O2L tentang Harmonisasi Peraturan Perpajakan. 65...",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65,65.0,,,pasal,"(U Wajib Pajak badan dalam negeri sebagaimana dimaksud dalam Pasal 64: a. berbentuk Perseroan Terbuka; b. dengan jumlah keseluruhan saham yang disetor diperdagangkan pada bursa efek di Indonesia paling rendah 4Oo/o (empat puluh persen); dan c. memenuhi persyaratan tertentu, dapat memperoleh tarif sebesar 3%o (tiga persen) lebih rendah dari tarif sebagaimana dimaksud dalam Pasal 64. (21 Persyaratan tertentu sebagaimana dimaksud pada ayat (1) huruf c meliputi: a. saham sebagaimana dimaksud pada ayat (1) huruf b harus dimiliki oleh paling sedikit 300 (tiga ratus) pihak; b. masing-masing pihak sebagaimana dimaksud dalam huruf a hanya boleh memiliki saham kurang dari 5%(lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh; c. ketentuan sebagaimana dimaksud pada ayat (1) huruf b serta dalarn hunrf a dan huruf b harus dipenuhi dalam waktu paling singkat 183 (seratus delapan puluh tiga) hari kalender dalam jangka waktu 1 (satu) Tahun Pajak; dan d. pemenuhan persyaratan sebagaimana dimaksud pada","Pasal 65 berbunyi: (U Wajib Pajak badan dalam negeri sebagaimana dimaksud dalam Pasal 64: a. berbentuk Perseroan Terbuka; b. dengan jumlah keseluruhan saham yang disetor diperdagangkan pada bursa efek di Indonesia paling rendah 4Oo/o (empat puluh persen); dan c. memenuhi persyaratan tertentu, dapat memperoleh tarif sebesar 3%o (tiga persen) lebih rendah dari tarif sebagaimana dimaksud dalam Pasal 64. (21 Persyaratan tertentu sebagaimana dimaksud pada ayat (1) huruf c meliputi: a. saham sebagaimana dimaksud pada ayat (1) huruf b harus dimiliki oleh paling sedikit 300 (tiga ratus) pihak; b. masing-masing pihak sebagaimana dimaksud dalam huruf a hanya boleh memiliki saham kurang dari 5%(lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh; c. ketentuan sebagaimana dimaksud pada ayat (1) huruf b serta dalarn hunrf a dan huruf b harus dipenuhi dalam waktu paling singkat 183 (seratus delapan puluh tiga) hari kalender dalam jangka waktu 1 (satu) Tahun Pajak; dan d. pemenuhan persyaratan sebagaimana dimaksud pada",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1),65.0,1.0,,ayat,"huruf b serta dalam humf a, huruf b, dan huruf c dilakukan oleh Wajib Pqiak Perseroan Terbuka dengan menyampaikan laporan kepada Direktorat Jenderal Pajak.","Pasal 65 ayat (1) berbunyi: huruf b serta dalam humf a, huruf b, dan huruf c dilakukan oleh Wajib Pqiak Perseroan Terbuka dengan menyampaikan laporan kepada Direktorat Jenderal Pajak.",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (3),65.0,3.0,,ayat,Pihak sebagaimana dimaksud pada ayat (21 huruf a dan huruf b tidak termasuk:,Pasal 65 ayat (3) berbunyi: Pihak sebagaimana dimaksud pada ayat (21 huruf a dan huruf b tidak termasuk:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (3) poin a,65.0,3.0,a,poin,Wqiib Pajak Perseroan Terbuka yang membeli kembali sahamnya; dan/atau,Pasal 65 ayat (3) poin a berbunyi: Wqiib Pajak Perseroan Terbuka yang membeli kembali sahamnya; dan/atau,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (3) poin b,65.0,3.0,b,poin,yang memiliki hubungan istimewa sebagaimana diatur dalam Undang-Undang Pajak Penghasilan dengan Wajib Pajak Perseroan Terbuka.,Pasal 65 ayat (3) poin b berbunyi: yang memiliki hubungan istimewa sebagaimana diatur dalam Undang-Undang Pajak Penghasilan dengan Wajib Pajak Perseroan Terbuka.,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (4),65.0,4.0,,ayat,Hubungan...,Pasal 65 ayat (4) berbunyi: Hubungan...,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (4),65.0,4.0,,ayat,Hubungan istimewa sebagaimana dimaksud pada ayat (3) huruf b bagi Wajib Pajak Perseroan Terbuka meliputi pemegang saham pengendali dan/atau pemegang saham utama sebagaimana diatur dalam ketentuan perundang- undangan di bidang pasar modal.,Pasal 65 ayat (4) berbunyi: Hubungan istimewa sebagaimana dimaksud pada ayat (3) huruf b bagi Wajib Pajak Perseroan Terbuka meliputi pemegang saham pengendali dan/atau pemegang saham utama sebagaimana diatur dalam ketentuan perundang- undangan di bidang pasar modal.,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (5),65.0,5.0,,ayat,"Dalam hal ketentuan sebagaimana dimaksud pada ayat (1) dan ayat (2) tidak terpenuhi, Pajak Penghasilan temtang dihitung dengan menggunakan tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64.","Pasal 65 ayat (5) berbunyi: Dalam hal ketentuan sebagaimana dimaksud pada ayat (1) dan ayat (2) tidak terpenuhi, Pajak Penghasilan temtang dihitung dengan menggunakan tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64.",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 66,66.0,,,pasal,"Dalam hal tertentu, ketentuan sebagaimana dimaksud dalam Pasal 65 ayat (3) huruf a dapat dikecualikan berdasarkan ketentuan peraturan perundang-undangan di bidang perpajakan.","Pasal 66 berbunyi: Dalam hal tertentu, ketentuan sebagaimana dimaksud dalam Pasal 65 ayat (3) huruf a dapat dikecualikan berdasarkan ketentuan peraturan perundang-undangan di bidang perpajakan.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 67,67.0,,,pasal,Ketua Dewan Komisioner Otoritas Jasa Keuangan atau pejabat yang ditunjuk menyampaikan daftar Wajib Pajak Perseroan Terbuka yang memenuhi persyaratan tertentu sebagaimana dimaksud dalam Pasal 65 ayat (2) dan ayat (3) hurrf a kepada Menteri melalui Direktur Jenderal Pajak.,Pasal 67 berbunyi: Ketua Dewan Komisioner Otoritas Jasa Keuangan atau pejabat yang ditunjuk menyampaikan daftar Wajib Pajak Perseroan Terbuka yang memenuhi persyaratan tertentu sebagaimana dimaksud dalam Pasal 65 ayat (2) dan ayat (3) hurrf a kepada Menteri melalui Direktur Jenderal Pajak.,3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 68,68.0,,,pasal,"Ketentuan lebih lanjut mengenai bentuk dan tata cara penyampaian: a. laporan sebagaimana dimaksud dalam Pasal 65 ayat (2) huruf d; dan b. daftar Wajib Pajak Perseroan Terbuka yang memenuhi persyaratan tertentu sebagaimana dimaksud dalam Pasal 67, diatur dalam Peraturan Menteri. XII . FRES IDEN REPUBLIK INDONESIA","Pasal 68 berbunyi: Ketentuan lebih lanjut mengenai bentuk dan tata cara penyampaian: a. laporan sebagaimana dimaksud dalam Pasal 65 ayat (2) huruf d; dan b. daftar Wajib Pajak Perseroan Terbuka yang memenuhi persyaratan tertentu sebagaimana dimaksud dalam Pasal 67, diatur dalam Peraturan Menteri. XII . FRES IDEN REPUBLIK INDONESIA",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
bab,,,,bab,BAB xII: KETENTUAN PERALIHAN,BAB xII: KETENTUAN PERALIHAN,1,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1),69.0,1.0,,ayat,"Penghitungan jangka waktu pengenaan Pajak Penghasilan bersifat linal bagi Wajib Pajak orang pribadi dan Wajib Pajak badan berbentuk koperasi, persekutuan komanditer, firma, atau perseroan terbatas yang terdaftar:","Pasal 69 ayat (1) berbunyi: Penghitungan jangka waktu pengenaan Pajak Penghasilan bersifat linal bagi Wajib Pajak orang pribadi dan Wajib Pajak badan berbentuk koperasi, persekutuan komanditer, firma, atau perseroan terbatas yang terdaftar:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin a,69.0,1.0,a,poin,"sebelum berlakunya Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Brrto Tertentu, jangka waktu pengenaan Pajak Penghasilan bersifat final dihitung sejak Tahun Pajak 2018 sampai dengan: 1. berakhirnya jangka waktu sebagaimana dimaksud dalam Pasal 5 Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, sepanjang Wajib Pajak yang bersangkutan masih memenuhi kriteria untuk dikenai Pqiak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini; atau 2. Wajib Pajak tidak lagi memenuhi kriteria untukdikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini, meskipun jangka waktu sebagaimana dimaksud dalam angka 1 belum berakhir; atau","Pasal 69 ayat (1) poin a berbunyi: sebelum berlakunya Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Brrto Tertentu, jangka waktu pengenaan Pajak Penghasilan bersifat final dihitung sejak Tahun Pajak 2018 sampai dengan: 1. berakhirnya jangka waktu sebagaimana dimaksud dalam Pasal 5 Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, sepanjang Wajib Pajak yang bersangkutan masih memenuhi kriteria untuk dikenai Pqiak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini; atau 2. Wajib Pajak tidak lagi memenuhi kriteria untukdikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini, meskipun jangka waktu sebagaimana dimaksud dalam angka 1 belum berakhir; atau",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin b,69.0,1.0,b,poin,"setelah berlakunya Peraturan Pemerintah Nomor 23 Tahun 2Ol8 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu sampai dengan berlakunya Peraturan Pemerintah ini, jangka waktu pengenaan Pajak Penghasilan bersifat final dihitung sejak Tahun Pajak Wajib Pajak terdaftar sampai dengan: 1. berakhirnya FRES IDEN REPUBLIK INDONESIA 1. berakhirnya jangka waktu sebagaimana dimaksud dalam Pasal 5 Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, sepanjang Wajib Pajak yang bersangkutan masih memenuhi kriteria untuk dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini; atau 2. Wajib Pajak tidak lagi memenuhi kriteria untuk dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini, meskipun jangka waktu sebagaimana dimaksud dalam angka 1 belum berakhir. (21 Wajib Pajak orang pribadi dan Wajib Pajak badan berbentuk koperasi, persekutuan komanditer, firma, atau perseroan terbatas yang terdaftar sebelum berlakunya Peraturan Pemerintah ini dan tidak lagi memenuhi syarat untuk menjalankan kewajiban perpajakan berdasarkan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, tidak dapat dikenai Pajak Penghasilan bersifat Iinal berdasarkan Peraturan Pemerintah ini.","Pasal 69 ayat (1) poin b berbunyi: setelah berlakunya Peraturan Pemerintah Nomor 23 Tahun 2Ol8 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu sampai dengan berlakunya Peraturan Pemerintah ini, jangka waktu pengenaan Pajak Penghasilan bersifat final dihitung sejak Tahun Pajak Wajib Pajak terdaftar sampai dengan: 1. berakhirnya FRES IDEN REPUBLIK INDONESIA 1. berakhirnya jangka waktu sebagaimana dimaksud dalam Pasal 5 Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, sepanjang Wajib Pajak yang bersangkutan masih memenuhi kriteria untuk dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini; atau 2. Wajib Pajak tidak lagi memenuhi kriteria untuk dikenai Pajak Penghasilan bersifat final berdasarkan Peraturan Pemerintah ini, meskipun jangka waktu sebagaimana dimaksud dalam angka 1 belum berakhir. (21 Wajib Pajak orang pribadi dan Wajib Pajak badan berbentuk koperasi, persekutuan komanditer, firma, atau perseroan terbatas yang terdaftar sebelum berlakunya Peraturan Pemerintah ini dan tidak lagi memenuhi syarat untuk menjalankan kewajiban perpajakan berdasarkan Peraturan Pemerintah Nomor 23 Tahun 2018 tentang Pajak Penghasilan atas Penghasilan dari Usaha yang Diterima atau Diperoleh Wajib Pajak yang Memiliki Peredaran Bruto Tertentu, tidak dapat dikenai Pajak Penghasilan bersifat Iinal berdasarkan Peraturan Pemerintah ini.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
bab,,,,bab,BAB XIII: KETENTUAN PENUTUP,BAB XIII: KETENTUAN PENUTUP,1,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin a,69.0,1.0,a,poin,"Wajib Pajak dalam negeri: 1. berbentuk Perseroan Terbuka; 2. dengan jumlah keseluruhan saham yang disetor diperdagangkan pada bursa efek di Indonesia paling rendah 40% (empat puluh persen); dan 3. memenuhi persyaratan tertentu, dapat memperoleh tarif sebesar 3%o (tiga persen) lebih rendah dari tarif sebagaimana dimaksud dalam Pasal 64;","Pasal 69 ayat (1) poin a berbunyi: Wajib Pajak dalam negeri: 1. berbentuk Perseroan Terbuka; 2. dengan jumlah keseluruhan saham yang disetor diperdagangkan pada bursa efek di Indonesia paling rendah 40% (empat puluh persen); dan 3. memenuhi persyaratan tertentu, dapat memperoleh tarif sebesar 3%o (tiga persen) lebih rendah dari tarif sebagaimana dimaksud dalam Pasal 64;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin b,69.0,1.0,b,poin,"persyaratan tertentu sebagaimana dimaksud dalam huruf a angka 3 meliputi: 1. saham sebagaimana dimaksud dalam huruf a ang)<a 2 harus dimiliki oleh paling sedikit 3O0 (tiga ratus) pihak; 2. masing-masing pihak sebagaimana dimaksud dalam angka t hanya boleh memiliki saham kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh; 3. ketentuan sebagaimana dimaksud dalam huruf a angka 2 serta angka 1 dan angka 2 harus dipenuhi dalam waktu paling singkat 183 (seratus delapan puluh tiga) hari kalender dalam jangka waktu 1 (satu) Tahun Pajak; dan 4. pemenuhan persyaratan sebagaimana dimaksud dalam hurufa angka 2, serta angka 1, angka 2, dan angka 3 dilakukan Wajib Pajak Perseroan Terbuka dengan menyampaikan laporan kepada Direktorat Jenderal Pajak;","Pasal 69 ayat (1) poin b berbunyi: persyaratan tertentu sebagaimana dimaksud dalam huruf a angka 3 meliputi: 1. saham sebagaimana dimaksud dalam huruf a ang)<a 2 harus dimiliki oleh paling sedikit 3O0 (tiga ratus) pihak; 2. masing-masing pihak sebagaimana dimaksud dalam angka t hanya boleh memiliki saham kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh; 3. ketentuan sebagaimana dimaksud dalam huruf a angka 2 serta angka 1 dan angka 2 harus dipenuhi dalam waktu paling singkat 183 (seratus delapan puluh tiga) hari kalender dalam jangka waktu 1 (satu) Tahun Pajak; dan 4. pemenuhan persyaratan sebagaimana dimaksud dalam hurufa angka 2, serta angka 1, angka 2, dan angka 3 dilakukan Wajib Pajak Perseroan Terbuka dengan menyampaikan laporan kepada Direktorat Jenderal Pajak;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin c,69.0,1.0,c,poin,pihak sebagaimana dimaksud dalam huruf b angka 1 dan angka 2 tidak termasuk: 1. Wajib Pajak Perseroan Terbuka yang membeli kembali sahamnya; dan/atau 2. yang memiliki hubungan istimewa sebagaimana diatur dalam Undang-Undang mengenai Pajak Penghasilan dengan Wajib Pajak Perseroan Terbuka; . dalam,Pasal 69 ayat (1) poin c berbunyi: pihak sebagaimana dimaksud dalam huruf b angka 1 dan angka 2 tidak termasuk: 1. Wajib Pajak Perseroan Terbuka yang membeli kembali sahamnya; dan/atau 2. yang memiliki hubungan istimewa sebagaimana diatur dalam Undang-Undang mengenai Pajak Penghasilan dengan Wajib Pajak Perseroan Terbuka; . dalam,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 69 ayat (1) poin d,69.0,1.0,d,poin,"dalam hal terdapat kebijakan pemerintah pusat atau lembaga yang menyelenggarakan fungsi pengawasan di bidang pasar modal untuk mengatasi kondisi pasar yang berfluktuasi secara signifikan, Wajib Pajak Perseroan Terbuka yang membeli kembali sahamnya sebagaimana dimaksud dalam huruf c angka I berdasarkan kebijakan pemerintah pusat atau lembaga dimaksud, dianggap tetap memenuhi persyaratan sebagaimana dimaksud dalam huruf b angka L dan angka2;","Pasal 69 ayat (1) poin d berbunyi: dalam hal terdapat kebijakan pemerintah pusat atau lembaga yang menyelenggarakan fungsi pengawasan di bidang pasar modal untuk mengatasi kondisi pasar yang berfluktuasi secara signifikan, Wajib Pajak Perseroan Terbuka yang membeli kembali sahamnya sebagaimana dimaksud dalam huruf c angka I berdasarkan kebijakan pemerintah pusat atau lembaga dimaksud, dianggap tetap memenuhi persyaratan sebagaimana dimaksud dalam huruf b angka L dan angka2;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
