identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 25 ayat (1) poin h,25.0,1.0,h,poin,"SELISIH 500.000.000 Keterangan: Dalam hal terdapat selisih kelebihan pembayaran sebagaimana tercantum pada huruf h kolom 15, Wajib Pajak mengajukan permohonan pengembalian dengan permohonan tersendiri sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan. jdih.kemenkeu.go.id Petunjuk Pengisian : Diisi dengan nomor urut pengisian. : Diisi dengan NPWP/NIK/Nomor Identitas Tempat Kegiatan Usaha. Dirinci sesuai dengan identitas yang digunakan. Nomor (3) s.d. (14) : Diisi dengan nilai peredaran bruto pada tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2) untuk bulan yang bersangkutan. : Diisi dengan penjumlahan dari nilai pada nomor (3) s.d. (14) untuk tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2). Nomor (15) Nomor (1) Nomor (2) jdih.kemenkeu.go.id 2. CONTOH LAPORAN MENGENAI PEREDARAN BRUTO PENGHASILAN DARI USAHA DAN PAJAK PENGHASILAN BERSIFAT FINAL BAGI WAJIB PAJAK BADAN ATAS YANG PERHATIAN LAMPI� INI I-W1US 0051 OI..EH WA.Ill PAJIJ< BAtli'N YANG BERKr;w.\JIBAN MELAPORKAN RINCIA.N PEREC:WtAN ORUTO. ALAMAT TEMPAT USAHA NPWP LAPORAN RINCIAN PEREDARAN BRUTO BAGI WA.JIB PAJAK BADAN 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ] ·· TAHUN PAJAK No. NPWP/IDTKU NAMATEMPAT ALAMAT KELURAHAN KECAMATAN KOTA/KABUPATEN PROVINS! US AHA RINCIAN PEREDARAN BRUTO No NPWP/IDTKU Jan Feb Mar Apr Mei Jun Jul Agust Sept Okt Nov Des Jumlah","Pasal 25 ayat (1) poin h berbunyi: SELISIH 500.000.000 Keterangan: Dalam hal terdapat selisih kelebihan pembayaran sebagaimana tercantum pada huruf h kolom 15, Wajib Pajak mengajukan permohonan pengembalian dengan permohonan tersendiri sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan. jdih.kemenkeu.go.id Petunjuk Pengisian : Diisi dengan nomor urut pengisian. : Diisi dengan NPWP/NIK/Nomor Identitas Tempat Kegiatan Usaha. Dirinci sesuai dengan identitas yang digunakan. Nomor (3) s.d. (14) : Diisi dengan nilai peredaran bruto pada tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2) untuk bulan yang bersangkutan. : Diisi dengan penjumlahan dari nilai pada nomor (3) s.d. (14) untuk tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2). Nomor (15) Nomor (1) Nomor (2) jdih.kemenkeu.go.id 2. CONTOH LAPORAN MENGENAI PEREDARAN BRUTO PENGHASILAN DARI USAHA DAN PAJAK PENGHASILAN BERSIFAT FINAL BAGI WAJIB PAJAK BADAN ATAS YANG PERHATIAN LAMPI� INI I-W1US 0051 OI..EH WA.Ill PAJIJ< BAtli'N YANG BERKr;w.\JIBAN MELAPORKAN RINCIA.N PEREC:WtAN ORUTO. ALAMAT TEMPAT USAHA NPWP LAPORAN RINCIAN PEREDARAN BRUTO BAGI WA.JIB PAJAK BADAN 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ] ·· TAHUN PAJAK No. NPWP/IDTKU NAMATEMPAT ALAMAT KELURAHAN KECAMATAN KOTA/KABUPATEN PROVINS! US AHA RINCIAN PEREDARAN BRUTO No NPWP/IDTKU Jan Feb Mar Apr Mei Jun Jul Agust Sept Okt Nov Des Jumlah",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1),25.0,1.0,,ayat,(2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) (13) (14) (15) 1 2 3,Pasal 25 ayat (1) berbunyi: (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) (13) (14) (15) 1 2 3,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin a,25.0,1.0,a,poin,JUMLAH PEREDARAN BRUTO,Pasal 25 ayat (1) poin a berbunyi: JUMLAH PEREDARAN BRUTO,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin b,25.0,1.0,b,poin,JUMLAH PPh FINAL TERUTANG {0 So/ox al,Pasal 25 ayat (1) poin b berbunyi: JUMLAH PPh FINAL TERUTANG {0 So/ox al,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin c,25.0,1.0,c,poin,PPhFINAL DISETOR SENDIRI,Pasal 25 ayat (1) poin c berbunyi: PPhFINAL DISETOR SENDIRI,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin d,25.0,1.0,d,poin,JUMLAH PPh FINAL YANG DIPOTONG PIHAK LAIN,Pasal 25 ayat (1) poin d berbunyi: JUMLAH PPh FINAL YANG DIPOTONG PIHAK LAIN,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin e,25.0,1.0,e,poin,"SELISIH Keterangan: Dalam hal terdapat selisih kelebihan pembayaran sebagaimana tercantum pada huruf e kolom 15, Wajib Pajak mengajukan permohonan pengembalian dengan permohonan tersendiri sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan. jdih.kemenkeu.go.id Petunjuk Pengisian : Diisi dengan nomor urut pengisian. : Diisi dengan NPWP /Nomor Identitas Tempat Kegiatan Usaha. Dirinci sesuai dengan identitas yang digunakan. Nomor (3) s.d. (14) : Diisi dengan nilai peredaran bruto pada tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2) untuk bulan yang bersangkutan. : Diisi dengan penjumlahan dari nilai pada nomor (3) s.d.","Pasal 25 ayat (1) poin e berbunyi: SELISIH Keterangan: Dalam hal terdapat selisih kelebihan pembayaran sebagaimana tercantum pada huruf e kolom 15, Wajib Pajak mengajukan permohonan pengembalian dengan permohonan tersendiri sesuai dengan ketentuan peraturan perundang-undangan di bidang ketentuan umum dan tata cara perpajakan. jdih.kemenkeu.go.id Petunjuk Pengisian : Diisi dengan nomor urut pengisian. : Diisi dengan NPWP /Nomor Identitas Tempat Kegiatan Usaha. Dirinci sesuai dengan identitas yang digunakan. Nomor (3) s.d. (14) : Diisi dengan nilai peredaran bruto pada tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2) untuk bulan yang bersangkutan. : Diisi dengan penjumlahan dari nilai pada nomor (3) s.d.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14),25.0,14.0,,ayat,untuk tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2). Nomor (15) Nomor (1) Nomor (2) jdih.kemenkeu.go.id,Pasal 25 ayat (14) berbunyi: untuk tiap-tiap tempat kegiatan usaha sebagaimana dimaksud angka (2). Nomor (15) Nomor (1) Nomor (2) jdih.kemenkeu.go.id,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"peredaran bruto atas penghasilan dari usaha yang diterima atau diperoleh Wajib Pajak telah melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah);","Pasal 25 ayat (14) poin a berbunyi: peredaran bruto atas penghasilan dari usaha yang diterima atau diperoleh Wajib Pajak telah melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah);",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin b,25.0,14.0,b,poin,"Wajib Pajak memilih atas penghasilan yang diterima atau diperoleh dihitung berdasarkan tarif Pasal 17 ayat (1) huruf a, Pasal 17 ayat (1) huruf b, atau Pasal 31E Undang-Undang Pajak Penghasilan; atau","Pasal 25 ayat (14) poin b berbunyi: Wajib Pajak memilih atas penghasilan yang diterima atau diperoleh dihitung berdasarkan tarif Pasal 17 ayat (1) huruf a, Pasal 17 ayat (1) huruf b, atau Pasal 31E Undang-Undang Pajak Penghasilan; atau",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin c,25.0,14.0,c,poin,"Surat Keterangan Wajib Pajak dilakukan pencabutan atau pembatalan sesuai ketentuan yang berlaku. Surat Keterangan ini berlaku sebagai Surat Keterangan Bebas Pajak Penghasilan Pasal 22 Undang-Undang Pajak Penghasilan atas transaksi impor atau pembelian barang yang dilakukan oleh Wajib Pajak yang memiliki peredaran bruto tertentu. .. , 20 .(8) Kepala Kan tor ••••••••••••••••••••••••••••••• (9) Untuk memastikan keaslian dokumen elektronik, silakan pindai QR Code jdih.kemenkeu.go.idNomor (1) Nomor (2) Nomor (3) Nomor (4) Nomor (5) Nomor (6) Nomor (7) Nomor (8) Nomor (9) Petunjuk Pengisian Diisi dengan nama Kantor Wilayah DJP. Diisi dengan nama Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. Diisi dengan nomor Surat Keterangan. Diisi dengan nama Wajib Pajak. Diisi dengan NPWP Wajib Pajak. Diisi dengan alamat Wajib Pajak. Diisi dengan tanggal akhir Tahun Pajak berakhirnya Jangka Waktu Tertentu pengenaan Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu berdasarkan ketentuan Peraturan Pemerintah Nomor 55 Tahun 2022. Diisi dengan tempat dan tanggal dibuatnya Surat Keterangan. Diisi dengan nama kepala Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. jdih.kemenkeu.go.id","Pasal 25 ayat (14) poin c berbunyi: Surat Keterangan Wajib Pajak dilakukan pencabutan atau pembatalan sesuai ketentuan yang berlaku. Surat Keterangan ini berlaku sebagai Surat Keterangan Bebas Pajak Penghasilan Pasal 22 Undang-Undang Pajak Penghasilan atas transaksi impor atau pembelian barang yang dilakukan oleh Wajib Pajak yang memiliki peredaran bruto tertentu. .. , 20 .(8) Kepala Kan tor ••••••••••••••••••••••••••••••• (9) Untuk memastikan keaslian dokumen elektronik, silakan pindai QR Code jdih.kemenkeu.go.idNomor (1) Nomor (2) Nomor (3) Nomor (4) Nomor (5) Nomor (6) Nomor (7) Nomor (8) Nomor (9) Petunjuk Pengisian Diisi dengan nama Kantor Wilayah DJP. Diisi dengan nama Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. Diisi dengan nomor Surat Keterangan. Diisi dengan nama Wajib Pajak. Diisi dengan NPWP Wajib Pajak. Diisi dengan alamat Wajib Pajak. Diisi dengan tanggal akhir Tahun Pajak berakhirnya Jangka Waktu Tertentu pengenaan Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu berdasarkan ketentuan Peraturan Pemerintah Nomor 55 Tahun 2022. Diisi dengan tempat dan tanggal dibuatnya Surat Keterangan. Diisi dengan nama kepala Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. jdih.kemenkeu.go.id",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"memungut, menyetor, dan melaporkan pajak pertambahan nilai","Pasal 25 ayat (14) poin a berbunyi: memungut, menyetor, dan melaporkan pajak pertambahan nilai",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"tau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, serta membuat faktur pajak, mulai Masa Pajak Januari 2026, yaitu mulai tanggal 1 Januari 2026; dan","Pasal 25 ayat (14) poin a berbunyi: tau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, serta membuat faktur pajak, mulai Masa Pajak Januari 2026, yaitu mulai tanggal 1 Januari 2026; dan",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin b,25.0,14.0,b,poin,"memenuhi kewajiban pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut untuk periode tanggal 1 Januari 2025 sampai dengan 31 Desember 2025, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 3. Contoh penerapan ketentuan Pasal 19 ayat (1) huruf b Peraturan Menteri ini. CV C didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 16 Mei 2024 pada Kantor Pelayanan Pajak Pratama Medan Polonia. Periode tahun buku yang digunakan CV C yaitu tanggal 1 Januari sampai dengan 31 Desember. CV C belum dikukuhkan sebagai Pengusaha Kena Pajak sampai dengan tanggal 15 September 2025. Namun, berdasarkan data dan/ atau informasi yang diperoleh Direktorat Jenderal Pajak, diketahui bahwa ternyata CV C telah mempunyai jumlah peredaran bruto dan/atau penerimaan bruto melebihi batasan Pengusaha kecil sehingga CV C seharusnya wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak paling lambat tanggal 31 Desember 2024. Sebagai tindak lanjut atas data dan/atau informasi dimaksud, Kepala Kantor Pelayanan Pajak Pratama Medan Polonia menerbitkan surat pengukuhan Pengusaha Kena Pajak secara jabatan pada tanggal 15 September 2025 dengan mencantumkan tanggal CV C dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 15 September 2025. Dengan demikian, sebagai Pengusaha Kena Pajak, CV C wajib:","Pasal 25 ayat (14) poin b berbunyi: memenuhi kewajiban pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut untuk periode tanggal 1 Januari 2025 sampai dengan 31 Desember 2025, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 3. Contoh penerapan ketentuan Pasal 19 ayat (1) huruf b Peraturan Menteri ini. CV C didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 16 Mei 2024 pada Kantor Pelayanan Pajak Pratama Medan Polonia. Periode tahun buku yang digunakan CV C yaitu tanggal 1 Januari sampai dengan 31 Desember. CV C belum dikukuhkan sebagai Pengusaha Kena Pajak sampai dengan tanggal 15 September 2025. Namun, berdasarkan data dan/ atau informasi yang diperoleh Direktorat Jenderal Pajak, diketahui bahwa ternyata CV C telah mempunyai jumlah peredaran bruto dan/atau penerimaan bruto melebihi batasan Pengusaha kecil sehingga CV C seharusnya wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak paling lambat tanggal 31 Desember 2024. Sebagai tindak lanjut atas data dan/atau informasi dimaksud, Kepala Kantor Pelayanan Pajak Pratama Medan Polonia menerbitkan surat pengukuhan Pengusaha Kena Pajak secara jabatan pada tanggal 15 September 2025 dengan mencantumkan tanggal CV C dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 15 September 2025. Dengan demikian, sebagai Pengusaha Kena Pajak, CV C wajib:",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"memungut, menyetor, dan melaporkan pajak pertambahan nilai","Pasal 25 ayat (14) poin a berbunyi: memungut, menyetor, dan melaporkan pajak pertambahan nilai",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"tau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, serta membuat faktur pajak, mulai Masa Pajak September 2025, yaitu mulai tanggal 15 September 2025; dan","Pasal 25 ayat (14) poin a berbunyi: tau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang terutang, serta membuat faktur pajak, mulai Masa Pajak September 2025, yaitu mulai tanggal 15 September 2025; dan",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin b,25.0,14.0,b,poin,"memenuhi kewajiban pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut untuk periode tanggal 1 Januari 2025 sampai dengan 14 September 2025, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 4. Contoh penerapan ketentuan Pasal 20 ayat (4) Peraturan Menteri ini. PT D didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 20 Februari 2024 pada Kantor Pelayanan Pajak Pratama Jakarta Duren Sawit. PT D merupakan Pengusaha di bidang perdagangan peralatan dan perlengkapan kantor. Periode tahun buku yang digunakan PT D yaitu tanggal 1 Januari sampai dengan 31 Desember. Pada tanggal 13 Juli 2024, PT D mempunyai jumlah peredaran bruto dan/ atau penerimaan bruto melebihi batasan Pengusaha kecil sehingga PT D wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak paling lambat tanggal 31 Desember 2024. Dicontohkan, PT D melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak ke Kantor Pelayanan Pajak Pratama Jakarta � jdih.kemenkeu.go.id Duren Sawit dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak dan menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, yaitu Masa Pajak Oktober 2024. Berdasarkan permohonan terse but, Kepala Kantor Pelayanan Pajak Pratama Jakarta Duren Sawit menerbitkan surat pengukuhan Pengusaha Kena Pajak dengan mencantumkan tanggal PT D dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 1 Oktober 2024. Dengan demikian, PT D wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang, serta membuat faktur pajak, mulai Masa Pajak Oktober 2024, yaitu mulai tanggal 1 Oktober 2024, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 5. Contoh penerapan ketentuan Pasal 21 ayat (5) Peraturan Menteri ini.","Pasal 25 ayat (14) poin b berbunyi: memenuhi kewajiban pajak pertambahan nilai atau pajak pertambahan nilai dan pajak penjualan atas barang mewah yang seharusnya dipungut untuk periode tanggal 1 Januari 2025 sampai dengan 14 September 2025, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 4. Contoh penerapan ketentuan Pasal 20 ayat (4) Peraturan Menteri ini. PT D didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 20 Februari 2024 pada Kantor Pelayanan Pajak Pratama Jakarta Duren Sawit. PT D merupakan Pengusaha di bidang perdagangan peralatan dan perlengkapan kantor. Periode tahun buku yang digunakan PT D yaitu tanggal 1 Januari sampai dengan 31 Desember. Pada tanggal 13 Juli 2024, PT D mempunyai jumlah peredaran bruto dan/ atau penerimaan bruto melebihi batasan Pengusaha kecil sehingga PT D wajib melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak paling lambat tanggal 31 Desember 2024. Dicontohkan, PT D melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak ke Kantor Pelayanan Pajak Pratama Jakarta � jdih.kemenkeu.go.id Duren Sawit dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak dan menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, yaitu Masa Pajak Oktober 2024. Berdasarkan permohonan terse but, Kepala Kantor Pelayanan Pajak Pratama Jakarta Duren Sawit menerbitkan surat pengukuhan Pengusaha Kena Pajak dengan mencantumkan tanggal PT D dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 1 Oktober 2024. Dengan demikian, PT D wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang, serta membuat faktur pajak, mulai Masa Pajak Oktober 2024, yaitu mulai tanggal 1 Oktober 2024, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. 5. Contoh penerapan ketentuan Pasal 21 ayat (5) Peraturan Menteri ini.",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin a,25.0,14.0,a,poin,"Nyonya E memulai kegiatan usahanya dan terdaftar sebagai Wajib Pajak pada Kantor Pelayanan Pajak Pratama Malang Utara. Nyonya E merupakan Pengusaha di bidang jasa konsultasi bisnis. Periode tahun buku yang digunakan Nyonya E yaitu tanggal 1 Januari sampai dengan 31 Desember. , jumlah peredaran bruto dan/ atau penerimaan bruto Nyonya E belum melebihi batasan Pengusaha kecil. Dicontohkan, Nyonya E memilih untuk melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak ke Kantor Pelayanan Pajak Pratama Malang Utara dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak pada tanggal 14 Oktober 2024 dan menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, yaitu Masa Pajak Desember 2024. Berdasarkan permohonan tersebut, Kepala Kantor Pelayanan Pajak Pratama Malang Utara menerbitkan surat pengukuhan Pengusaha Kena Pajak dengan mencantumkan tanggal Nyonya E dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 1 Desember 2024. Dengan demikian, Nyonya E wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang, serta membuat faktur pajak, mulai Masa Pajak Desember 2024, yaitu mulai tanggal 1 Desember 2024, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. Cata tan: Masa Pajak yang dipilih untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak Nyonya E tidak","Pasal 25 ayat (14) poin a berbunyi: Nyonya E memulai kegiatan usahanya dan terdaftar sebagai Wajib Pajak pada Kantor Pelayanan Pajak Pratama Malang Utara. Nyonya E merupakan Pengusaha di bidang jasa konsultasi bisnis. Periode tahun buku yang digunakan Nyonya E yaitu tanggal 1 Januari sampai dengan 31 Desember. , jumlah peredaran bruto dan/ atau penerimaan bruto Nyonya E belum melebihi batasan Pengusaha kecil. Dicontohkan, Nyonya E memilih untuk melaporkan usahanya untuk dikukuhkan sebagai Pengusaha Kena Pajak ke Kantor Pelayanan Pajak Pratama Malang Utara dengan menyampaikan permohonan pengukuhan Pengusaha Kena Pajak pada tanggal 14 Oktober 2024 dan menyampaikan pemberitahuan mengenai Masa Pajak untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak dimaksud, yaitu Masa Pajak Desember 2024. Berdasarkan permohonan tersebut, Kepala Kantor Pelayanan Pajak Pratama Malang Utara menerbitkan surat pengukuhan Pengusaha Kena Pajak dengan mencantumkan tanggal Nyonya E dikukuhkan sebagai Pengusaha Kena Pajak yaitu tanggal 1 Desember 2024. Dengan demikian, Nyonya E wajib memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang, serta membuat faktur pajak, mulai Masa Pajak Desember 2024, yaitu mulai tanggal 1 Desember 2024, sesuai dengan ketentuan peraturan perundang-undangan di bidang perpajakan. Cata tan: Masa Pajak yang dipilih untuk mulai memungut, menyetor, dan melaporkan pajak pertambahan nilai yang terutang dalam permohonan pengukuhan Pengusaha Kena Pajak Nyonya E tidak",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin d,25.0,14.0,d,poin,iperkenankan melewati Masa Pajak Januari 2025.,Pasal 25 ayat (14) poin d berbunyi: iperkenankan melewati Masa Pajak Januari 2025.,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin b,25.0,14.0,b,poin,"CV F didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 13 Mei 2024 pada Kantor Pelayanan Pajak Pratama Penajam. CV F merupakan Pengusaha di bidang jasa kebersihan bangunan. Periode tahun buku yang digunakan CV F yaitu tanggal 1 Januari sampai dengan 31 Desember. , jumlah peredaran bruto dan/ atau penerimaan bruto CV F belum mele bihi batasan Pengusaha kecil. , SRI MULYANI INDRAWATI sesuai dengan aslinya, Kepala Biro Umum","Pasal 25 ayat (14) poin b berbunyi: CV F didirikan dan terdaftar sebagai Wajib Pajak pada tanggal 13 Mei 2024 pada Kantor Pelayanan Pajak Pratama Penajam. CV F merupakan Pengusaha di bidang jasa kebersihan bangunan. Periode tahun buku yang digunakan CV F yaitu tanggal 1 Januari sampai dengan 31 Desember. , jumlah peredaran bruto dan/ atau penerimaan bruto CV F belum mele bihi batasan Pengusaha kecil. , SRI MULYANI INDRAWATI sesuai dengan aslinya, Kepala Biro Umum",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (14) poin u,25.0,14.0,u,poin,"b. Plt. Kepala Bagian Administrasi Ditandatangani secara elektronik DEWI SURIANI HASLAM jdih.kemenkeu.go.id Dicontohkan, CV F memilih untuk melaporkan usahanya untuk","Pasal 25 ayat (14) poin u berbunyi: b. Plt. Kepala Bagian Administrasi Ditandatangani secara elektronik DEWI SURIANI HASLAM jdih.kemenkeu.go.id Dicontohkan, CV F memilih untuk melaporkan usahanya untuk",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
